cell_id,avg_rsrp,lon,lat,cell_el_deg
cell_1_0,-134.92861208757154,-73.99508758031996,40.73735142254298,16.0
cell_1_1,-134.42861208757154,-73.99508758031996,40.73735142254298,1.0
cell_1_2,-130.92861208757154,-73.99508758031996,40.73735142254298,8.0
cell_2_0,-143.2802448220631,-73.99508758031996,40.73735142254298,17.0
cell_2_1,-142.2802448220631,-73.99508758031996,40.73735142254298,1.0
cell_2_2,-139.7802448220631,-73.99508758031996,40.73735142254298,10.0
cell_3_0,-147.75512520860724,-73.99508758031996,40.73735142254298,13.0
cell_3_1,-148.75512520860724,-73.99508758031996,40.73735142254298,15.0
cell_3_2,-151.25512520860724,-73.99508758031996,40.73735142254298,20.0
cell_4_0,-143.7529253854293,-73.99508758031996,40.73735142254298,12.0
cell_4_1,-144.7529253854293,-73.99508758031996,40.73735142254298,14.0
cell_4_2,-142.7529253854293,-73.99508758031996,40.73735142254298,6.0
cell_5_0,-148.96497525060013,-73.99508758031996,40.73735142254298,18.0
cell_5_1,-149.96497525060013,-73.99508758031996,40.73735142254298,20.0
cell_5_2,-146.46497525060013,-73.99508758031996,40.73735142254298,13.0
cell_1_0,-146.01386653922057,-74.02174499289929,40.78305162798408,8.0
cell_1_1,-151.51386653922057,-74.02174499289929,40.78305162798408,19.0
cell_1_2,-149.01386653922057,-74.02174499289929,40.78305162798408,2.0
cell_2_0,-151.88491701416254,-74.02174499289929,40.78305162798408,13.0
cell_2_1,-153.38491701416254,-74.02174499289929,40.78305162798408,0.0
cell_2_2,-154.38491701416254,-74.02174499289929,40.78305162798408,18.0
cell_3_0,-143.55442805547165,-74.02174499289929,40.78305162798408,10.0
cell_3_1,-142.55442805547165,-74.02174499289929,40.78305162798408,8.0
cell_3_2,-146.55442805547165,-74.02174499289929,40.78305162798408,16.0
cell_4_0,-142.15504293501482,-74.02174499289929,40.78305162798408,2.0
cell_4_1,-141.15504293501482,-74.02174499289929,40.78305162798408,12.0
cell_4_2,-139.15504293501482,-74.02174499289929,40.78305162798408,8.0
cell_5_0,-121.5144270776691,-74.02174499289929,40.78305162798408,10.0
cell_5_1,-123.5144270776691,-74.02174499289929,40.78305162798408,14.0
cell_5_2,-122.5144270776691,-74.02174499289929,40.78305162798408,12.0
cell_1_0,-139.55366251656352,-74.01820529644218,40.758470208718556,0.0
cell_1_1,-138.55366251656352,-74.01820529644218,40.758470208718556,14.0
cell_1_2,-138.05366251656352,-74.01820529644218,40.758470208718556,3.0
cell_2_0,-146.30453943748307,-74.01820529644218,40.758470208718556,8.0
cell_2_1,-150.30453943748307,-74.01820529644218,40.758470208718556,0.0
cell_2_2,-147.30453943748307,-74.01820529644218,40.758470208718556,6.0
cell_3_0,-135.58506441047797,-74.01820529644218,40.758470208718556,8.0
cell_3_1,-136.58506441047797,-74.01820529644218,40.758470208718556,10.0
cell_3_2,-139.08506441047797,-74.01820529644218,40.758470208718556,15.0
cell_4_0,-127.61650877267152,-74.01820529644218,40.758470208718556,12.0
cell_4_1,-129.61650877267152,-74.01820529644218,40.758470208718556,0.0
cell_4_2,-129.61650877267152,-74.01820529644218,40.758470208718556,0.0
cell_5_0,-132.66102926485885,-74.01820529644218,40.758470208718556,1.0
cell_5_1,-130.66102926485885,-74.01820529644218,40.758470208718556,11.0
cell_5_2,-129.16102926485885,-74.01820529644218,40.758470208718556,8.0
cell_1_0,-149.6874400330467,-73.97993573585454,40.77851987400064,4.0
cell_1_1,-152.6874400330467,-73.97993573585454,40.77851987400064,18.0
cell_1_2,-148.1874400330467,-73.97993573585454,40.77851987400064,9.0
cell_2_0,-141.36192228680378,-73.97993573585454,40.77851987400064,1.0
cell_2_1,-141.36192228680378,-73.97993573585454,40.77851987400064,15.0
cell_2_2,-140.36192228680378,-73.97993573585454,40.77851987400064,3.0
cell_3_0,-156.28656951223346,-73.97993573585454,40.77851987400064,19.0
cell_3_1,-154.28656951223346,-73.97993573585454,40.77851987400064,1.0
cell_3_2,-153.28656951223346,-73.97993573585454,40.77851987400064,13.0
cell_4_0,-149.83764548355003,-73.97993573585454,40.77851987400064,12.0
cell_4_1,-149.33764548355003,-73.97993573585454,40.77851987400064,5.0
cell_4_2,-150.83764548355003,-73.97993573585454,40.77851987400064,2.0
cell_5_0,-142.16391458361068,-73.97993573585454,40.77851987400064,7.0
cell_5_1,-143.16391458361068,-73.97993573585454,40.77851987400064,5.0
cell_5_2,-143.16391458361068,-73.97993573585454,40.77851987400064,11.0
cell_1_0,-144.56368729258094,-73.97532467427122,40.74968440693556,5.0
cell_1_1,-143.56368729258094,-73.97532467427122,40.74968440693556,9.0
cell_1_2,-147.06368729258094,-73.97532467427122,40.74968440693556,0.0
cell_2_0,-122.9963723243884,-73.97532467427122,40.74968440693556,18.0
cell_2_1,-118.4963723243884,-73.97532467427122,40.74968440693556,9.0
cell_2_2,-119.4963723243884,-73.97532467427122,40.74968440693556,5.0
cell_3_0,-150.7508106174845,-73.97532467427122,40.74968440693556,9.0
cell_3_1,-155.7508106174845,-73.97532467427122,40.74968440693556,19.0
cell_3_2,-155.2508106174845,-73.97532467427122,40.74968440693556,18.0
cell_4_0,-148.8388047293805,-73.97532467427122,40.74968440693556,5.0
cell_4_1,-150.3388047293805,-73.97532467427122,40.74968440693556,14.0
cell_4_2,-148.3388047293805,-73.97532467427122,40.74968440693556,10.0
cell_5_0,-147.713652808867,-73.97532467427122,40.74968440693556,12.0
cell_5_1,-148.713652808867,-73.97532467427122,40.74968440693556,14.0
cell_5_2,-146.713652808867,-73.97532467427122,40.74968440693556,10.0
cell_1_0,-150.4489646741165,-73.9850130095823,40.783012350307274,13.0
cell_1_1,-149.9489646741165,-73.9850130095823,40.783012350307274,12.0
cell_1_2,-147.9489646741165,-73.9850130095823,40.783012350307274,8.0
cell_2_0,-141.8363729062727,-73.9850130095823,40.783012350307274,6.0
cell_2_1,-142.8363729062727,-73.9850130095823,40.783012350307274,4.0
cell_2_2,-143.8363729062727,-73.9850130095823,40.783012350307274,14.0
cell_3_0,-153.27047786680023,-73.9850130095823,40.783012350307274,2.0
cell_3_1,-150.77047786680023,-73.9850130095823,40.783012350307274,9.0
cell_3_2,-155.27047786680023,-73.9850130095823,40.783012350307274,18.0
cell_4_0,-152.28044149697908,-73.9850130095823,40.783012350307274,18.0
cell_4_1,-149.78044149697908,-73.9850130095823,40.783012350307274,3.0
cell_4_2,-148.28044149697908,-73.9850130095823,40.783012350307274,6.0
cell_5_0,-141.3352121850461,-73.9850130095823,40.783012350307274,5.0
cell_5_1,-143.8352121850461,-73.9850130095823,40.783012350307274,16.0
cell_5_2,-139.8352121850461,-73.9850130095823,40.783012350307274,8.0
cell_1_0,-140.33061056507853,-74.02525571935682,40.76042531500786,13.0
cell_1_1,-141.83061056507853,-74.02525571935682,40.76042531500786,16.0
cell_1_2,-140.83061056507853,-74.02525571935682,40.76042531500786,2.0
cell_2_0,-153.33109260954762,-74.02525571935682,40.76042531500786,18.0
cell_2_1,-148.83109260954762,-74.02525571935682,40.76042531500786,9.0
cell_2_2,-150.33109260954762,-74.02525571935682,40.76042531500786,4.0
cell_3_0,-135.60344874083466,-74.02525571935682,40.76042531500786,15.0
cell_3_1,-136.10344874083466,-74.02525571935682,40.76042531500786,0.0
cell_3_2,-134.60344874083466,-74.02525571935682,40.76042531500786,3.0
cell_4_0,-125.41716643670247,-74.02525571935682,40.76042531500786,18.0
cell_4_1,-121.41716643670247,-74.02525571935682,40.76042531500786,6.0
cell_4_2,-123.91716643670247,-74.02525571935682,40.76042531500786,15.0
cell_5_0,-134.74679832356924,-74.02525571935682,40.76042531500786,19.0
cell_5_1,-134.24679832356924,-74.02525571935682,40.76042531500786,18.0
cell_5_2,-131.24679832356924,-74.02525571935682,40.76042531500786,4.0
cell_1_0,-135.33644825462034,-74.0337186559111,40.738429200722955,13.0
cell_1_1,-138.33644825462034,-74.0337186559111,40.738429200722955,19.0
cell_1_2,-138.33644825462034,-74.0337186559111,40.738429200722955,19.0
cell_2_0,-152.57252830828443,-74.0337186559111,40.738429200722955,4.0
cell_2_1,-154.57252830828443,-74.0337186559111,40.738429200722955,0.0
cell_2_2,-153.57252830828443,-74.0337186559111,40.738429200722955,2.0
cell_3_0,-127.98551436345261,-74.0337186559111,40.738429200722955,2.0
cell_3_1,-126.48551436345261,-74.0337186559111,40.738429200722955,11.0
cell_3_2,-128.9855143634526,-74.0337186559111,40.738429200722955,0.0
cell_4_0,-131.1705905782723,-74.0337186559111,40.738429200722955,16.0
cell_4_1,-129.1705905782723,-74.0337186559111,40.738429200722955,12.0
cell_4_2,-129.1705905782723,-74.0337186559111,40.738429200722955,12.0
cell_5_0,-147.66856990995205,-74.0337186559111,40.738429200722955,18.0
cell_5_1,-144.16856990995205,-74.0337186559111,40.738429200722955,11.0
cell_5_2,-146.66856990995205,-74.0337186559111,40.738429200722955,16.0
cell_1_0,-149.182577043892,-73.96286788081144,40.75295456875539,12.0
cell_1_1,-149.182577043892,-73.96286788081144,40.75295456875539,4.0
cell_1_2,-147.682577043892,-73.96286788081144,40.75295456875539,7.0
cell_2_0,-112.54855035833548,-73.96286788081144,40.75295456875539,11.0
cell_2_1,-111.04855035833548,-73.96286788081144,40.75295456875539,8.0
cell_2_2,-111.54855035833548,-73.96286788081144,40.75295456875539,9.0
cell_3_0,-157.90492802128924,-73.96286788081144,40.75295456875539,18.0
cell_3_1,-154.40492802128924,-73.96286788081144,40.75295456875539,5.0
cell_3_2,-156.40492802128924,-73.96286788081144,40.75295456875539,15.0
cell_4_0,-154.4582280448343,-73.96286788081144,40.75295456875539,16.0
cell_4_1,-151.4582280448343,-73.96286788081144,40.75295456875539,10.0
cell_4_2,-153.9582280448343,-73.96286788081144,40.75295456875539,15.0
cell_5_0,-150.96851899526308,-73.96286788081144,40.75295456875539,13.0
cell_5_1,-152.46851899526308,-73.96286788081144,40.75295456875539,0.0
cell_5_2,-150.46851899526308,-73.96286788081144,40.75295456875539,12.0
cell_1_0,-149.136576924305,-74.0362368371442,40.782436424597826,4.0
cell_1_1,-149.636576924305,-74.0362368371442,40.782436424597826,13.0
cell_1_2,-147.636576924305,-74.0362368371442,40.782436424597826,7.0
cell_2_0,-157.19775235660182,-74.0362368371442,40.782436424597826,18.0
cell_2_1,-154.19775235660182,-74.0362368371442,40.782436424597826,12.0
cell_2_2,-155.19775235660182,-74.0362368371442,40.782436424597826,14.0
cell_3_0,-141.35301964346144,-74.0362368371442,40.782436424597826,6.0
cell_3_1,-140.85301964346144,-74.0362368371442,40.782436424597826,7.0
cell_3_2,-142.85301964346144,-74.0362368371442,40.782436424597826,3.0
cell_4_0,-142.70836474805975,-74.0362368371442,40.782436424597826,16.0
cell_4_1,-143.70836474805975,-74.0362368371442,40.782436424597826,18.0
cell_4_2,-141.70836474805975,-74.0362368371442,40.782436424597826,2.0
cell_5_0,-135.9595995738892,-74.0362368371442,40.782436424597826,1.0
cell_5_1,-135.4595995738892,-74.0362368371442,40.782436424597826,2.0
cell_5_2,-134.9595995738892,-74.0362368371442,40.782436424597826,3.0
cell_1_0,-142.95683479301138,-74.03265445388217,40.75852982648584,0.0
cell_1_1,-139.95683479301138,-74.03265445388217,40.75852982648584,6.0
cell_1_2,-141.45683479301138,-74.03265445388217,40.75852982648584,3.0
cell_2_0,-153.58660827003726,-74.03265445388217,40.75852982648584,1.0
cell_2_1,-152.58660827003726,-74.03265445388217,40.75852982648584,3.0
cell_2_2,-151.58660827003726,-74.03265445388217,40.75852982648584,5.0
cell_3_0,-128.36186830880527,-74.03265445388217,40.75852982648584,3.0
cell_3_1,-129.36186830880527,-74.03265445388217,40.75852982648584,1.0
cell_3_2,-127.86186830880527,-74.03265445388217,40.75852982648584,12.0
cell_4_0,-118.96050317225021,-74.03265445388217,40.75852982648584,14.0
cell_4_1,-118.96050317225021,-74.03265445388217,40.75852982648584,2.0
cell_4_2,-120.96050317225021,-74.03265445388217,40.75852982648584,18.0
cell_5_0,-135.40902515698932,-74.03265445388217,40.75852982648584,11.0
cell_5_1,-139.40902515698932,-74.03265445388217,40.75852982648584,19.0
cell_5_2,-133.90902515698932,-74.03265445388217,40.75852982648584,8.0
cell_1_0,-137.86226661563506,-74.03049336175746,40.752794546169504,4.0
cell_1_1,-141.86226661563506,-74.03049336175746,40.752794546169504,20.0
cell_1_2,-137.86226661563506,-74.03049336175746,40.752794546169504,12.0
cell_2_0,-154.99627997329736,-74.03049336175746,40.752794546169504,19.0
cell_2_1,-149.99627997329736,-74.03049336175746,40.752794546169504,9.0
cell_2_2,-150.99627997329736,-74.03049336175746,40.752794546169504,5.0
cell_3_0,-124.32669080753682,-74.03049336175746,40.752794546169504,9.0
cell_3_1,-124.82669080753682,-74.03049336175746,40.752794546169504,10.0
cell_3_2,-126.32669080753682,-74.03049336175746,40.752794546169504,13.0
cell_4_0,-89.3129730367224,-74.03049336175746,40.752794546169504,15.0
cell_4_1,-90.3129730367224,-74.03049336175746,40.752794546169504,17.0
cell_4_2,-91.3129730367224,-74.03049336175746,40.752794546169504,19.0
cell_5_0,-137.48196199141995,-74.03049336175746,40.752794546169504,11.0
cell_5_1,-136.98196199141995,-74.03049336175746,40.752794546169504,6.0
cell_5_2,-136.98196199141995,-74.03049336175746,40.752794546169504,6.0
cell_1_0,-135.5275211898403,-73.99293913634257,40.725615588624066,12.0
cell_1_1,-136.5275211898403,-73.99293913634257,40.725615588624066,2.0
cell_1_2,-134.5275211898403,-73.99293913634257,40.725615588624066,10.0
cell_2_0,-143.74989256917496,-73.99293913634257,40.725615588624066,3.0
cell_2_1,-142.24989256917496,-73.99293913634257,40.725615588624066,10.0
cell_2_2,-145.74989256917496,-73.99293913634257,40.725615588624066,17.0
cell_3_0,-150.552218949692,-73.99293913634257,40.725615588624066,1.0
cell_3_1,-151.552218949692,-73.99293913634257,40.725615588624066,17.0
cell_3_2,-148.052218949692,-73.99293913634257,40.725615588624066,6.0
cell_4_0,-145.08646476493288,-73.99293913634257,40.725615588624066,9.0
cell_4_1,-146.58646476493288,-73.99293913634257,40.725615588624066,12.0
cell_4_2,-149.08646476493288,-73.99293913634257,40.725615588624066,17.0
cell_5_0,-151.98376838467695,-73.99293913634257,40.725615588624066,17.0
cell_5_1,-152.98376838467695,-73.99293913634257,40.725615588624066,19.0
cell_5_2,-149.48376838467695,-73.99293913634257,40.725615588624066,4.0
cell_1_0,-144.03539210005044,-74.03171617457146,40.764744484684115,14.0
cell_1_1,-142.53539210005044,-74.03171617457146,40.764744484684115,5.0
cell_1_2,-143.03539210005044,-74.03171617457146,40.764744484684115,4.0
cell_2_0,-150.084677763054,-74.03171617457146,40.764744484684115,8.0
cell_2_1,-153.084677763054,-74.03171617457146,40.764744484684115,2.0
cell_2_2,-153.084677763054,-74.03171617457146,40.764744484684115,14.0
cell_3_0,-134.2504229652742,-74.03171617457146,40.764744484684115,2.0
cell_3_1,-132.7504229652742,-74.03171617457146,40.764744484684115,11.0
cell_3_2,-134.2504229652742,-74.03171617457146,40.764744484684115,2.0
cell_4_0,-126.11740615977774,-74.03171617457146,40.764744484684115,6.0
cell_4_1,-125.11740615977774,-74.03171617457146,40.764744484684115,8.0
cell_4_2,-129.61740615977774,-74.03171617457146,40.764744484684115,17.0
cell_5_0,-130.76023260509206,-74.03171617457146,40.764744484684115,9.0
cell_5_1,-132.26023260509206,-74.03171617457146,40.764744484684115,12.0
cell_5_2,-130.26023260509206,-74.03171617457146,40.764744484684115,8.0
cell_1_0,-140.38965748697188,-74.02675200789709,40.7655984481728,8.0
cell_1_1,-140.88965748697188,-74.02675200789709,40.7655984481728,7.0
cell_1_2,-144.38965748697188,-74.02675200789709,40.7655984481728,16.0
cell_2_0,-152.95384318722574,-74.02675200789709,40.7655984481728,0.0
cell_2_1,-151.95384318722574,-74.02675200789709,40.7655984481728,14.0
cell_2_2,-150.95384318722574,-74.02675200789709,40.7655984481728,12.0
cell_3_0,-135.383621774779,-74.02675200789709,40.7655984481728,5.0
cell_3_1,-136.383621774779,-74.02675200789709,40.7655984481728,13.0
cell_3_2,-134.883621774779,-74.02675200789709,40.7655984481728,6.0
cell_4_0,-128.78701786159718,-74.02675200789709,40.7655984481728,13.0
cell_4_1,-127.78701786159716,-74.02675200789709,40.7655984481728,11.0
cell_4_2,-128.78701786159718,-74.02675200789709,40.7655984481728,3.0
cell_5_0,-128.4367263816436,-74.02675200789709,40.7655984481728,3.0
cell_5_1,-128.4367263816436,-74.02675200789709,40.7655984481728,13.0
cell_5_2,-128.4367263816436,-74.02675200789709,40.7655984481728,13.0
cell_1_0,-147.5153425591044,-74.06029852385451,40.758901744549846,7.0
cell_1_1,-150.0153425591044,-74.06029852385451,40.758901744549846,2.0
cell_1_2,-148.0153425591044,-74.06029852385451,40.758901744549846,10.0
cell_2_0,-157.9472680622704,-74.06029852385451,40.758901744549846,13.0
cell_2_1,-159.4472680622704,-74.06029852385451,40.758901744549846,0.0
cell_2_2,-160.4472680622704,-74.06029852385451,40.758901744549846,18.0
cell_3_0,-137.40196078247368,-74.06029852385451,40.758901744549846,0.0
cell_3_1,-136.40196078247368,-74.06029852385451,40.758901744549846,14.0
cell_3_2,-136.90196078247368,-74.06029852385451,40.758901744549846,1.0
cell_4_0,-141.93912567801485,-74.06029852385451,40.758901744549846,2.0
cell_4_1,-141.93912567801485,-74.06029852385451,40.758901744549846,2.0
cell_4_2,-143.43912567801485,-74.06029852385451,40.758901744549846,17.0
cell_5_0,-148.26521203945174,-74.06029852385451,40.758901744549846,1.0
cell_5_1,-148.76521203945174,-74.06029852385451,40.758901744549846,0.0
cell_5_2,-148.76521203945174,-74.06029852385451,40.758901744549846,0.0
cell_1_0,-144.32666006026213,-74.04763076717519,40.762374562063265,8.0
cell_1_1,-145.32666006026213,-74.04763076717519,40.762374562063265,6.0
cell_1_2,-146.82666006026213,-74.04763076717519,40.762374562063265,3.0
cell_2_0,-153.29419641265787,-74.04763076717519,40.762374562063265,8.0
cell_2_1,-156.29419641265787,-74.04763076717519,40.762374562063265,14.0
cell_2_2,-158.79419641265787,-74.04763076717519,40.762374562063265,19.0
cell_3_0,-133.5946237391194,-74.04763076717519,40.762374562063265,19.0
cell_3_1,-130.0946237391194,-74.04763076717519,40.762374562063265,12.0
cell_3_2,-133.5946237391194,-74.04763076717519,40.762374562063265,19.0
cell_4_0,-134.0589616790944,-74.04763076717519,40.762374562063265,5.0
cell_4_1,-135.0589616790944,-74.04763076717519,40.762374562063265,13.0
cell_4_2,-138.5589616790944,-74.04763076717519,40.762374562063265,20.0
cell_5_0,-144.18020858719763,-74.04763076717519,40.762374562063265,17.0
cell_5_1,-143.68020858719763,-74.04763076717519,40.762374562063265,16.0
cell_5_2,-139.68020858719763,-74.04763076717519,40.762374562063265,8.0
cell_1_0,-129.01537610788523,-74.02067122114876,40.72530607465025,19.0
cell_1_1,-127.01537610788525,-74.02067122114876,40.72530607465025,1.0
cell_1_2,-125.01537610788525,-74.02067122114876,40.72530607465025,11.0
cell_2_0,-154.63031192243332,-74.02067122114876,40.72530607465025,20.0
cell_2_1,-149.13031192243332,-74.02067122114876,40.72530607465025,9.0
cell_2_2,-152.63031192243332,-74.02067122114876,40.72530607465025,16.0
cell_3_0,-139.75453203395926,-74.02067122114876,40.72530607465025,6.0
cell_3_1,-139.25453203395926,-74.02067122114876,40.72530607465025,7.0
cell_3_2,-142.25453203395926,-74.02067122114876,40.72530607465025,1.0
cell_4_0,-139.98106581018664,-74.02067122114876,40.72530607465025,3.0
cell_4_1,-142.48106581018664,-74.02067122114876,40.72530607465025,18.0
cell_4_2,-140.98106581018664,-74.02067122114876,40.72530607465025,15.0
cell_5_0,-148.96310160569485,-74.02067122114876,40.72530607465025,2.0
cell_5_1,-147.96310160569485,-74.02067122114876,40.72530607465025,12.0
cell_5_2,-147.46310160569485,-74.02067122114876,40.72530607465025,5.0
cell_1_0,-144.67050018848983,-73.97491279996169,40.73943358969396,3.0
cell_1_1,-143.67050018848983,-73.97491279996169,40.73943358969396,11.0
cell_1_2,-144.67050018848983,-73.97491279996169,40.73943358969396,3.0
cell_2_0,-131.18329689068838,-73.97491279996169,40.73943358969396,0.0
cell_2_1,-127.68329689068838,-73.97491279996169,40.73943358969396,9.0
cell_2_2,-128.18329689068838,-73.97491279996169,40.73943358969396,6.0
cell_3_0,-151.98135279357086,-73.97491279996169,40.73943358969396,5.0
cell_3_1,-153.48135279357086,-73.97491279996169,40.73943358969396,2.0
cell_3_2,-151.48135279357086,-73.97491279996169,40.73943358969396,6.0
cell_4_0,-150.84389099267673,-73.97491279996169,40.73943358969396,2.0
cell_4_1,-149.34389099267673,-73.97491279996169,40.73943358969396,5.0
cell_4_2,-151.84389099267673,-73.97491279996169,40.73943358969396,0.0
cell_5_0,-149.0576559196957,-73.97491279996169,40.73943358969396,5.0
cell_5_1,-151.0576559196957,-73.97491279996169,40.73943358969396,15.0
cell_5_2,-149.5576559196957,-73.97491279996169,40.73943358969396,12.0
cell_1_0,-146.9964596661107,-74.04777673756675,40.750469965390636,18.0
cell_1_1,-143.9964596661107,-74.04777673756675,40.750469965390636,12.0
cell_1_2,-145.4964596661107,-74.04777673756675,40.750469965390636,15.0
cell_2_0,-155.19751438362405,-74.04777673756675,40.750469965390636,12.0
cell_2_1,-153.19751438362405,-74.04777673756675,40.750469965390636,8.0
cell_2_2,-157.19751438362405,-74.04777673756675,40.750469965390636,0.0
cell_3_0,-117.85587119437905,-74.04777673756675,40.750469965390636,12.0
cell_3_1,-117.35587119437905,-74.04777673756675,40.750469965390636,11.0
cell_3_2,-121.35587119437905,-74.04777673756675,40.750469965390636,19.0
cell_4_0,-131.17457469932032,-74.04777673756675,40.750469965390636,7.0
cell_4_1,-132.67457469932032,-74.04777673756675,40.750469965390636,12.0
cell_4_2,-134.17457469932032,-74.04777673756675,40.750469965390636,15.0
cell_5_0,-143.8190698016757,-74.04777673756675,40.750469965390636,5.0
cell_5_1,-145.8190698016757,-74.04777673756675,40.750469965390636,1.0
cell_5_2,-147.3190698016757,-74.04777673756675,40.750469965390636,18.0
cell_1_0,-129.89167050421702,-74.02479849375491,40.74369368139647,12.0
cell_1_1,-130.89167050421702,-74.02479849375491,40.74369368139647,14.0
cell_1_2,-131.39167050421702,-74.02479849375491,40.74369368139647,1.0
cell_2_0,-148.7076794733643,-74.02479849375491,40.74369368139647,9.0
cell_2_1,-150.2076794733643,-74.02479849375491,40.74369368139647,12.0
cell_2_2,-151.2076794733643,-74.02479849375491,40.74369368139647,14.0
cell_3_0,-132.73983247082333,-74.02479849375491,40.74369368139647,2.0
cell_3_1,-130.73983247082333,-74.02479849375491,40.74369368139647,6.0
cell_3_2,-133.23983247082333,-74.02479849375491,40.74369368139647,1.0
cell_4_0,-122.92092327651045,-74.02479849375491,40.74369368139647,11.0
cell_4_1,-121.42092327651045,-74.02479849375491,40.74369368139647,8.0
cell_4_2,-121.42092327651045,-74.02479849375491,40.74369368139647,8.0
cell_5_0,-141.31985169828204,-74.02479849375491,40.74369368139647,4.0
cell_5_1,-142.81985169828204,-74.02479849375491,40.74369368139647,15.0
cell_5_2,-140.81985169828204,-74.02479849375491,40.74369368139647,5.0
cell_1_0,-132.95368251881627,-73.99305885666534,40.7307271328809,9.0
cell_1_1,-134.45368251881627,-73.99305885666534,40.7307271328809,12.0
cell_1_2,-137.95368251881627,-73.99305885666534,40.7307271328809,19.0
cell_2_0,-145.25363300525376,-73.99305885666534,40.7307271328809,19.0
cell_2_1,-142.25363300525376,-73.99305885666534,40.7307271328809,3.0
cell_2_2,-145.25363300525376,-73.99305885666534,40.7307271328809,19.0
cell_3_0,-149.94606450162806,-73.99305885666534,40.7307271328809,1.0
cell_3_1,-150.94606450162806,-73.99305885666534,40.7307271328809,17.0
cell_3_2,-147.44606450162806,-73.99305885666534,40.7307271328809,10.0
cell_4_0,-145.08154852735308,-73.99305885666534,40.7307271328809,11.0
cell_4_1,-149.58154852735308,-73.99305885666534,40.7307271328809,20.0
cell_4_2,-145.08154852735308,-73.99305885666534,40.7307271328809,11.0
cell_5_0,-147.65718973672833,-73.99305885666534,40.7307271328809,11.0
cell_5_1,-148.65718973672833,-73.99305885666534,40.7307271328809,13.0
cell_5_2,-150.65718973672833,-73.99305885666534,40.7307271328809,17.0
cell_1_0,-146.62168052984202,-73.9879753894675,40.771750623577944,12.0
cell_1_1,-148.12168052984202,-73.9879753894675,40.771750623577944,1.0
cell_1_2,-148.12168052984202,-73.9879753894675,40.771750623577944,1.0
cell_2_0,-137.8728048342466,-73.9879753894675,40.771750623577944,9.0
cell_2_1,-143.3728048342466,-73.9879753894675,40.771750623577944,20.0
cell_2_2,-137.8728048342466,-73.9879753894675,40.771750623577944,7.0
cell_3_0,-151.34167356546175,-73.9879753894675,40.771750623577944,2.0
cell_3_1,-148.34167356546175,-73.9879753894675,40.771750623577944,8.0
cell_3_2,-152.34167356546175,-73.9879753894675,40.771750623577944,16.0
cell_4_0,-148.79106178606244,-73.9879753894675,40.771750623577944,16.0
cell_4_1,-147.29106178606244,-73.9879753894675,40.771750623577944,13.0
cell_4_2,-145.29106178606244,-73.9879753894675,40.771750623577944,9.0
cell_5_0,-143.48932737613688,-73.9879753894675,40.771750623577944,19.0
cell_5_1,-143.48932737613688,-73.9879753894675,40.771750623577944,19.0
cell_5_2,-138.48932737613688,-73.9879753894675,40.771750623577944,9.0
cell_1_0,-141.38909094445995,-74.04131207572388,40.73743389310837,0.0
cell_1_1,-138.88909094445995,-74.04131207572388,40.73743389310837,5.0
cell_1_2,-140.38909094445995,-74.04131207572388,40.73743389310837,14.0
cell_2_0,-158.2064492569538,-74.04131207572388,40.73743389310837,20.0
cell_2_1,-152.2064492569538,-74.04131207572388,40.73743389310837,8.0
cell_2_2,-154.2064492569538,-74.04131207572388,40.73743389310837,12.0
cell_3_0,-126.52979558646786,-74.04131207572388,40.73743389310837,1.0
cell_3_1,-125.02979558646786,-74.04131207572388,40.73743389310837,12.0
cell_3_2,-123.52979558646786,-74.04131207572388,40.73743389310837,7.0
cell_4_0,-131.7366645013498,-74.04131207572388,40.73743389310837,9.0
cell_4_1,-133.7366645013498,-74.04131207572388,40.73743389310837,13.0
cell_4_2,-136.2366645013498,-74.04131207572388,40.73743389310837,18.0
cell_5_0,-147.29268958717196,-74.04131207572388,40.73743389310837,14.0
cell_5_1,-145.79268958717196,-74.04131207572388,40.73743389310837,5.0
cell_5_2,-149.29268958717196,-74.04131207572388,40.73743389310837,18.0
cell_1_0,-144.77383438578204,-74.03041815006839,40.76478547375107,16.0
cell_1_1,-144.27383438578204,-74.03041815006839,40.76478547375107,1.0
cell_1_2,-144.27383438578204,-74.03041815006839,40.76478547375107,15.0
cell_2_0,-152.78702723808584,-74.03041815006839,40.76478547375107,14.0
cell_2_1,-151.78702723808584,-74.03041815006839,40.76478547375107,4.0
cell_2_2,-155.78702723808584,-74.03041815006839,40.76478547375107,20.0
cell_3_0,-134.81925155767823,-74.03041815006839,40.76478547375107,14.0
cell_3_1,-135.81925155767823,-74.03041815006839,40.76478547375107,16.0
cell_3_2,-135.81925155767823,-74.03041815006839,40.76478547375107,16.0
cell_4_0,-128.99393069681366,-74.03041815006839,40.76478547375107,16.0
cell_4_1,-125.49393069681368,-74.03041815006839,40.76478547375107,9.0
cell_4_2,-128.99393069681366,-74.03041815006839,40.76478547375107,16.0
cell_5_0,-131.81097689583112,-74.03041815006839,40.76478547375107,13.0
cell_5_1,-134.31097689583112,-74.03041815006839,40.76478547375107,18.0
cell_5_2,-133.81097689583112,-74.03041815006839,40.76478547375107,17.0
cell_1_0,-142.81579238421045,-73.98402820410477,40.74960673644643,14.0
cell_1_1,-141.31579238421045,-73.98402820410477,40.74960673644643,11.0
cell_1_2,-142.31579238421045,-73.98402820410477,40.74960673644643,13.0
